strategy,S&P500
-0.502470433,-1.462105462
-0.502470433,-1.462105462
-0.502470433,-1.462105462
-0.502470433,-1.462105462
-0.502470433,-1.462105462
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
1.148305684,-1.458314238
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
-5.213266413,-1.450898977
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
0.413220088,-1.444061639
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
-0.096526598,-1.42270103
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
6.396064372,-1.422337288
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
1.920746667,-1.414419979
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
6.292120404,-1.410279149
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
3.423418878,-1.384772752
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
4.593516962,-1.38159243
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-1.234928876,-1.32978298
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-4.080491136,-1.327252544
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
-0.186721953,-1.312420475
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.734884933,-1.303468159
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
3.274102668,-1.295585584
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.428673324,-1.284350824
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
2.992053378,-1.282747285
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.14115672,-1.280378574
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
4.479881548,-1.276816937
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-2.527904882,-1.27469295
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
-1.431339558,-1.263315547
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
1.692940987,-1.2593927
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
0.337429941,-1.256681389
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
7.002639242,-1.23868596
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
6.07521779,-1.237335426
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
-0.964404068,-1.230478694
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
0.414886275,-1.222404283
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
-11.86041865,-1.220370106
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
2.54745633,-1.211399487
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
3.104647743,-1.20922225
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
5.175689832,-1.204132048
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
-1.383111818,-1.196289035
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
1.638375215,-1.1812374
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-14.71644209,-1.178826985
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
-6.092096817,-1.176186672
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
3.740005015,-1.169564655
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
2.11363485,-1.16224155
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
-4.014505889,-1.161316458
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.654638712,-1.157489898
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
1.819062634,-1.14372129
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
3.529663181,-1.138639406
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
-4.329371681,-1.136657343
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
0.799346698,-1.125170647
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
5.791160205,-1.086371001
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
1.38233607,-1.076445942
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
-3.723015933,-1.070484284
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.753567357,-1.067057264
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
4.909610578,-1.05602615
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
1.150859066,-1.045199033
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
3.176118564,-1.0343166
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
2.640873855,-1.029894461
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-0.193405324,-1.020804242
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
-6.458048733,-1.014575419
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
1.282052339,-1.011554659
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
-3.936207427,-0.997528018
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
1.214016761,-0.995048469
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.789170234,-0.993462497
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
0.871110044,-0.984521361
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-2.654262827,-0.982983607
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
-1.672801306,-0.976405728
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.298884934,-0.96942419
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.190462795,-0.965818813
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
2.191656112,-0.963790818
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
-3.226356567,-0.960101841
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
0.565005878,-0.959861425
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
1.720269382,-0.959784299
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-2.222730354,-0.959396779
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-4.498841013,-0.957965065
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-0.300894873,-0.956623274
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-3.605603338,-0.949865365
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.892626276,-0.949379869
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
-1.289599189,-0.934234381
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
2.024212442,-0.933487775
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-0.552777126,-0.933235905
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
-2.615389506,-0.930451808
5.168888,-0.928219578
5.168888,-0.928219578
5.168888,-0.928219578
5.168888,-0.928219578
5.168888,-0.928219578
5.168888,-0.928219578
5.168888,-0.928219578
5.168888,-0.928219578
5.168888,-0.928219578
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.089130334,-0.924633701
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
5.627933396,-0.921353676
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.846472188,-0.91080901
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
1.272949205,-0.908143775
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
-0.374223734,-0.906985013
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
1.149925798,-0.902747695
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
-2.846164022,-0.899001137
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
0.653166877,-0.892874858
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-4.817239404,-0.887057774
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-8.117137821,-0.880004901
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
-5.542592001,-0.87179202
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.45359864,-0.868556897
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
0.720879086,-0.867394949
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
5.941439571,-0.830634651
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-3.788311566,-0.828796545
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
-4.994704547,-0.820902022
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
2.300289491,-0.817308774
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
-5.572207203,-0.811736019
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
2.142941247,-0.809993469
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
3.004735585,-0.804828063
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
0.040661539,-0.802180671
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-3.025472127,-0.793384659
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
-2.048753579,-0.784462347
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
1.420513293,-0.775615339
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.734276311,-0.773510844
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
0.699613393,-0.762620721
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-5.284136729,-0.743884307
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-2.131346646,-0.724388807
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
-0.703507619,-0.720163179
